,Price
2642,277734.1856798138
2643,149721.31564103285
2644,274243.6488110128
2645,214927.97441608232
2646,160927.61630185187
2647,121938.3149400044
2648,156206.37620360526
2649,168599.77483848287
2650,272198.5165612686
2651,240272.3308626803
2652,148970.30608641315
2653,251653.0533104301
2654,155188.11139465842
2655,273068.4901127213
2656,165351.40228039058
2657,244340.91345390514
2658,212389.1918770998
2659,255344.55932993226
2660,150437.1242178239
2661,148283.32722014276
2662,194021.17923163765
2663,221782.5233410892
2664,270339.81794937013
2665,222266.74307548805
2666,198062.20506924324
2667,200188.04576353598
2668,236237.4103497965
2669,230869.13839773333
2670,219945.65940076383
2671,201674.64403183517
2672,292747.21104068944
2673,188969.9917500146
2674,219626.64649157628
2675,200071.20582595828
2676,233514.1339353528
2677,197022.7261902921
2678,157120.39477188376
2679,165415.4501814577
2680,199453.34632749457
2681,168815.15837132797
2682,244139.3438507429
2683,236216.87906922345
2684,280162.344771509
2685,235753.15220606013
2686,291100.5148381981
2687,218079.8893216299
2688,168575.9486374109
2689,291469.5026174012
2690,288506.9634954601
2691,260383.51696379748
2692,163085.0828996227
2693,168252.38076479995
2694,255603.70819738897
2695,212962.77491142735
2696,149666.75112098682
2697,302601.799663425
2698,216186.88310269648
2699,222610.46758030707
2700,162838.8834845706
2701,207350.74928215856
2702,278252.22322691226
2703,153959.40608790083
2704,221711.95277364404
2705,224357.44854483276
2706,199932.8055695076
2707,218350.37617808927
2708,191021.58373910844
2709,249874.93124031893
2710,138971.2853283009
2711,200603.42461575376
2712,196256.76489622955
2713,186785.66438209792
2714,218760.85900402715
2715,248854.8990900581
2716,143473.09769493068
2717,242273.0718711241
2718,217002.33146391623
2719,161596.29366313404
2720,140526.5600913838
2721,243286.53478905332
2722,148559.6901891075
2723,225755.69046519956
2724,183720.27279160876
2725,204368.97125665055
2726,260519.52006512255
2727,138482.97834364444
2728,221330.1939236708
2729,163474.22999455887
2730,239002.84828492554
2731,200303.87251981176
2732,158614.62237632897
2733,200719.4755649616
2734,165746.1570297741
2735,243086.63925258888
2736,195087.42738498416
2737,199497.67254924722
2738,177364.94993165665
2739,149500.78561111828
2740,210542.0617090432
2741,298021.54188400076
2742,298019.0277740044
2743,195873.20167676883
2744,107893.56217114403
2745,156708.91429184156
2746,234989.2023086264
2747,237758.41401849786
2748,164515.6003897806
2749,200167.73805494537
2750,204262.00263545575
2751,175502.2856664577
2752,224846.40200814954
2753,149587.4580409766
2754,301843.3533732346
2755,286384.15615856927
2756,164815.0305248063
2757,214973.0758037699
2758,205060.00989720394
2759,220776.33632493843
2760,229333.87972754412
2761,153611.27895670914
2762,218984.720778927
2763,329488.2206630944
2764,345047.42440665304
2765,293036.39631389466
2766,219487.04406146772
2767,230944.62434627055
2768,217957.76775729592
2769,155740.3441973423
2770,231946.73514584365
2771,144172.79867119365
2772,316555.7377334973
2773,133011.61510266687
2774,218763.49459825485
2775,253303.69254915684
2776,235026.36687310916
2777,218996.507076257
2778,200818.58103367742
2779,204030.65355278892
2780,200399.49471110813
2781,173391.13346746014
2782,329956.8285805683
2783,148570.15480426163
2784,193387.08546331592
2785,286162.0780716131
2786,172620.06053942617
2787,273498.85149297025
2788,201036.05323835183
2789,188352.35724518544
2790,144515.85509461624
2791,210401.43822805904
2792,221517.1380111976
2793,151088.68177685057
2794,156361.75650842497
2795,368459.6451654631
2796,272126.6266404162
2797,146958.6231730258
2798,291622.68588613183
2799,158272.02068960722
2800,236855.33008887502
2801,226130.43353814288
2802,217539.1748999883
2803,175655.98384981393
2804,157943.89661300386
2805,268149.2789673264
2806,234604.2405443423
2807,217443.7945880383
2808,201029.39354382473
2809,193942.67318587538
2810,238054.14902276013
2811,242008.64445047642
2812,215581.81414517344
2813,290776.5538813064
2814,214480.05920111603
2815,285077.1334637958
2816,291407.56140244624
2817,200847.2814072636
2818,286134.7649357312
2819,198456.1416673415
2820,201746.37583804072
2821,145387.84875913087
2822,160062.11001109792
2823,150721.33463239635
2824,206118.91570037007
2825,215242.17236184105
2826,154784.06223503395
2827,165685.47808541704
2828,302562.770097055
2829,145646.589728546
2830,261594.13515530113
2831,147736.4764623664
2832,155151.83363397198
2833,294362.5579631974
2834,222688.83893149553
2835,165478.47085294707
2836,228357.60215570888
2837,219853.7839304331
2838,239502.10490708056
2839,191876.45099994272
2840,219813.31434514053
2841,145565.86999459603
2842,167631.29563042484
2843,221119.24176705757
2844,163860.163619253
2845,156289.25455260047
2846,220069.99457904883
2847,223015.86184215557
2848,204815.56135724997
2849,160350.4105284175
2850,199361.5545628059
2851,203910.64616341575
2852,173894.74115367653
2853,205741.92835607793
2854,253793.4851769422
2855,201708.97146944248
2856,262247.3834081087
2857,227958.5181407166
2858,202690.42954975707
2859,361804.6126613013
2860,242038.70959632576
2861,173113.28004067898
2862,212215.99586663544
2863,247023.90196129197
2864,198769.35534529365
2865,261161.90468858773
2866,203776.74282313063
2867,222253.70937378303
2868,198312.89533484716
2869,167402.33845237183
2870,307889.2036415527
2871,240184.18792305008
2872,164732.93577745446
2873,273329.12099482305
2874,296555.5058576353
2875,194703.6438001428
2876,257066.2120026094
2877,216759.2504202153
2878,156478.1187424464
2879,291658.9826180376
2880,277783.0573017058
2881,339508.04829794815
2882,232471.88469666327
2883,214144.65872404954
2884,219166.733873379
2885,199747.05940575027
2886,163583.0107104818
2887,151605.3922475081
2888,150552.41368406068
2889,193100.36683432432
2890,318401.76233522245
2891,164218.2733356847
2892,147380.75203869425
2893,168525.58845810802
2894,203497.74993722825
2895,110452.10631056987
2896,153927.9362275546
2897,165448.71187439398
2898,162989.20803168876
2899,219560.8320637967
2900,153083.25403272873
2901,186478.78053181327
2902,165128.50682673813
2903,331522.2252316715
2904,197239.1962482858
2905,155850.01679832072
2906,145335.63646308842
2907,191980.81978514936
2908,160763.46380058696
2909,201598.39204465962
2910,197577.11091768113
2911,243912.59530277638
2912,215165.15639126408
2913,240320.05418255116
2914,226883.90106574318
2915,149894.48958582338
2916,164198.18722765305
2917,213932.28209306803
2918,217495.11153428626
2919,218376.82009335922
2920,304554.9197811424
2921,212921.1045469939
2922,204636.79369092218
2923,168954.22580832161
2924,144802.77429804415
2925,191715.3870037263
2926,345057.24047125806
2927,145660.76736556244
2928,251504.25645375033
2929,156680.29821945244
2930,250391.04090207236
2931,209055.1905032456
2932,202646.40224525807
2933,204697.6707882687
2934,261535.0934908393
2935,249523.25442490523
2936,233224.07469380694
2937,282784.9514612807
2938,168141.59001678738
2939,157977.02348969187
2940,165642.31637249066
2941,155057.51873293036
2942,195586.88558474393
2943,147737.2815502401
2944,247611.72336831395
2945,193887.7379514114
2946,295279.0478518386
2947,229605.08641255513
2948,156233.42292014585
2949,215119.58251313804
2950,177676.24473817035
2951,220543.8466227646
2952,224653.71796347114
2953,151199.16216041535
2954,255131.0118796629
2955,296231.28653678286
2956,293631.8345071665
2957,150888.16171563967
2958,291959.39980848576
2959,223034.70596963383
2960,222172.49172476117
2961,358208.83390730974
2962,298931.41792278236
2963,205231.68204886542
2964,279159.7875020202
2965,292432.1863149218
2966,190203.15516928514
2967,285308.5089175777
2968,265576.8827551067
2969,241812.84520300204
2970,218895.1557948291
2971,293510.3833232107
2972,154390.32532955505
2973,260637.07396060944
2974,312543.171886941
2975,190129.22300014438
2976,165391.69265585387
2977,216527.72189380677
2978,247696.92486020603
2979,195347.09528759343
2980,201936.4138857613
2981,198133.09056130602
2982,166407.268981491
2983,145269.26580671934
2984,168266.7393783534
2985,267976.9987187177
2986,192518.06945229223
2987,234366.4796737542
2988,300164.10894222185
2989,216755.13467608986
2990,193543.8108187224
2991,164966.73434204675
2992,220462.14967361462
2993,290785.1921234176
2994,220855.18761291666
2995,200970.36011946737
2996,141503.48214390903
2997,283509.08257967414
2998,258324.9020178137
2999,139542.0148041399
3000,167388.83993394938
3001,231800.6598116765
3002,305643.13745846343
3003,372207.7618563791
3004,153529.47221969624
3005,212420.25617541734
3006,218776.92978113884
3007,141406.7743050417
3008,270184.7209172649
3009,155536.34190967487
3010,142970.0143562887
3011,166350.07682874904
3012,194384.74262984592
3013,239194.4562435861
3014,230093.79363646082
3015,219135.24474965542
3016,219419.4781933793
3017,222368.98032260805
3018,219514.67633353712
3019,219287.6509532128
3020,219593.8053810486
3021,274980.46390922344
3022,189251.4308258678
3023,194345.37395049166
3024,192824.9944776131
3025,265748.1769964913
3026,332321.6295783155
3027,217683.56127452393
3028,264574.5272036603
3029,146218.83840083855
3030,356933.50794794015
3031,257827.307731136
3032,270908.62788910617
3033,251147.52321628158
3034,214606.21140886343
3035,162805.17526479907
3036,200294.52607204713
3037,206524.24297988834
3038,165303.97867793703
3039,343501.710869344
3040,215131.21201387374
3041,162887.93000765046
3042,141213.6938637672
3043,223147.30865243118
3044,297717.9230293804
3045,199434.66552124172
3046,254756.78411656216
3047,152968.31229029794
3048,148413.6626766281
3049,256195.9525435974
3050,234626.14022406985
3051,245499.68606106366
3052,232189.75792843074
3053,145241.11062107005
3054,154725.2029584091
3055,197455.45638642786
3056,192415.6980051375
3057,152466.77092003747
3058,173122.4822656798
3059,146244.86830700224
3060,158207.60678956241
3061,199670.47792994988
3062,152198.57069623473
3063,159451.349358516
3064,156727.43978508326
3065,198203.1171098682
3066,198405.33826793337
3067,147918.61378463483
3068,238430.43449239444
3069,223755.28295637364
3070,217100.11171547946
3071,295301.9591891929
3072,172016.5205348012
3073,190798.2801637372
3074,251352.05941658615
3075,282362.72132045665
3076,170514.23240335096
3077,133062.8155375397
3078,161832.62701154285
3079,151382.50617179787
3080,236248.51211325463
3081,204389.66289269895
3082,188990.7847452785
3083,325688.8234902508
3084,173209.22823931387
3085,196032.42750429412
3086,215910.60419602582
3087,285333.7755182522
3088,173481.1397998861
3089,197463.4845314629
3090,198287.73820813082
3091,165037.25116935108
3092,225154.5660520651
3093,201635.84206916564
3094,167350.6614866433
3095,235480.13531010874
3096,224081.0079861458
3097,210543.71131506254
3098,208631.95585592798
3099,172430.7865730062
3100,163195.48021599618
3101,230493.07659814178
3102,143506.87237738102
3103,293913.7249437657
3104,152325.23144848715
3105,157441.7885443641
3106,263773.5226237345
3107,166993.5914934591
3108,257947.23871502027
3109,142953.90970793774
3110,230792.08908398575
3111,293045.1200695728
3112,233082.2691358488
3113,198838.9443043268
3114,160601.8868292568
3115,198267.79980178547
3116,226713.19638172365
3117,150903.1623362421
3118,195345.7274051376
3119,275732.4182681058
3120,207341.2404420111
3121,197182.5407662324
3122,215305.18310159727
3123,233614.7755293382
3124,161575.6833422238
3125,223439.4315813721
3126,237506.43462819274
3127,141328.44972739578
3128,144218.5735864542
3129,236739.65522077016
3130,235149.22235707392
3131,194700.54603463068
3132,296885.19819341577
3133,248737.11193333843
3134,261819.07180703623
3135,289460.02768252126
3136,168370.59293744038
3137,162024.24949565873
3138,196980.3973584348
3139,211525.31685098243
3140,163711.61443197067
3141,279521.3196391619
3142,225739.85804026102
3143,146559.9916867941
3144,265963.57366957504
3145,235246.35793300509
3146,249167.74485389914
3147,218383.20010877724
3148,224150.46464786015
3149,164627.45333200693
3150,142711.27014209278
3151,252615.98676529495
3152,195453.95480861777
3153,234935.1750119969
3154,222412.81464071455
3155,232559.53594479273
3156,199843.7208880004
3157,217722.5772536961
3158,217816.46728252564
3159,208421.921653925
3160,203174.82320450986
3161,288749.12119078846
3162,229568.1615457671
3163,293373.33163013944
3164,148061.46433602492
3165,242170.46775425252
3166,220480.728622852
3167,172571.32629459765
3168,142091.91243666675
3169,150810.09054655783
3170,150444.7279285151
3171,239893.60456768557
3172,220417.99572741517
3173,225177.6143953107
3174,221605.37126545637
3175,311098.98120387766
3176,294513.000708231
3177,222449.02077341054
3178,143380.7468271093
3179,224216.25844118837
3180,169121.30413798313
3181,150078.74446597378
3182,200070.1592540067
3183,163285.10869802765
3184,220350.96662082116
3185,166089.6723540551
3186,190145.35587800082
3187,200152.12054862332
3188,196889.35782408112
3189,200961.0601145714
3190,280820.19466396153
3191,192487.89746943853
3192,145214.60751042608
3193,270324.6075971415
3194,149766.851908029
3195,162024.31168241275
3196,291173.95431934245
3197,227233.15830708458
3198,196540.0679855119
3199,196734.90495356484
3200,156937.7227934306
3201,190330.35433142132
3202,160557.4188226066
3203,149876.10646365013
3204,205544.31866350785
3205,164350.46165495412
3206,219724.50131231968
3207,164009.74313529104
3208,286240.77016465075
3209,202510.5485918898
3210,145185.91254152835
3211,219006.79996393193
3212,165940.7961928775
3213,353960.2785873322
3214,243210.36166811927
3215,173705.61792130003
3216,230190.44083206926
3217,641933.5810016566
3218,195425.6445601464
3219,161751.26774644817
3220,164345.12435302063
3221,163404.37299425463
3222,163231.4164731198
3223,235683.86565928694
3224,226260.18411066517
3225,283602.12959863496
3226,143057.80045920506
3227,281461.6292034379
3228,241296.00838436646
3229,126222.94586504235
3230,157269.09458171265
3231,166413.82800796485
3232,209529.07018138983
3233,302612.72840654117
3234,205068.42287990038
3235,197314.58395508977
3236,219394.80756599517
3237,143075.3352809241
3238,265153.9027300159
3239,200649.52430910504
3240,192169.35311295252
3241,218504.79581790097
3242,190160.29968876866
3243,335782.2789881808
3244,159357.67470549484
3245,223003.49701214334
3246,223432.1460664932
3247,214701.764788802
3248,156682.57224337393
3249,236286.23075648904
3250,318876.0297013024
3251,218621.7165072618
3252,176711.44175141223
3253,492576.2286394293
3254,153678.8099058192
3255,265749.35844976816
3256,229355.034228853
3257,270090.2717998194
3258,384438.0615454924
3259,220768.18788988638
3260,219092.25114996207
3261,256032.4679542969
3262,225467.48583281462
3263,163109.6804627151
3264,171742.31539614662
3265,219324.37647803317
3266,251965.1851766639
3267,272145.5957261511
3268,193582.6502503611
3269,151564.4897229948
3270,299055.2337177419
3271,167363.38745742803
3272,167533.65269225012
3273,300130.07865965914
3274,251620.83754153817
3275,162478.71849986174
3276,208069.60634911805
3277,263897.07066816435
3278,152144.5671497092
3279,290568.59125989035
3280,203394.15018001746
3281,289229.875851935
3282,324319.5833081537
3283,151694.3684091819
3284,203910.7833787017
3285,216752.29140680263
3286,172727.59416863305
3287,148076.99879463477
3288,224351.2253150496
3289,158481.61382215226
3290,260593.23315823945
3291,188181.6904368642
3292,232624.97627868445
3293,163739.40404336154
3294,206835.68963327783
3295,230929.79798812422
3296,210500.83076916225
3297,271615.27733748447
3298,203576.63736085527
3299,142160.67366032454
3300,162679.86987237172
3301,289226.79765489796
3302,148677.0190105818
3303,225963.384883299
3304,148797.0526838225
3305,153445.7324605508
3306,287257.9811521697
3307,153606.8942012823
3308,166174.08317773568
3309,144718.86732376256
3310,160443.65195321557
3311,258588.57018423226
3312,146528.44277162978
3313,303953.44294546277
3314,203122.573115149
3315,258723.29644917996
3316,290966.7865265333
3317,169968.52677927312
3318,199897.62688773815
3319,296526.524450716
3320,168728.09482085987
3321,225235.46957316934
3322,272754.6342801131
3323,154320.5932570662
3324,240699.27713869174
3325,162249.85822625327
3326,166325.81092437083
3327,278945.64401915343
3328,329379.55711863557
3329,226372.4048621756
3330,167317.49523003952
3331,217425.13425081322
3332,290611.0727000365
3333,148072.54407996105
3334,299862.9876115024
3335,191212.63967357378
3336,151113.07520801589
3337,162861.37660802362
3338,139010.0447576228
3339,405057.5479996167
3340,162733.17601114165
3341,159837.02257871226
3342,247359.15971884114
3343,221060.14229799833
3344,160591.1715917841
3345,283317.5665585683
3346,160856.52513581645
3347,161791.72433010692
3348,218505.0247409909
3349,230292.07758000144
3350,141063.21429297084
3351,272637.9655917493
3352,288483.35299352324
3353,149645.13175302147
3354,232308.0608109576
3355,176327.31275442595
3356,424623.72314892313
3357,165183.43989526425
3358,232406.629992574
3359,139564.9091956121
3360,259153.78973617408
3361,153824.8751228914
3362,202563.76659609028
3363,143323.47290532305
3364,170626.19306016606
3365,146514.3868215706
3366,302845.0217098822
3367,226047.90122332552
3368,260290.9269763094
3369,204839.50109383435
3370,249685.13734231656
3371,271330.42214070336
3372,165609.03295817194
3373,198675.53037125888
3374,279529.69054920116
3375,195957.20446402105
3376,151762.58991385653
3377,165691.0237682729
3378,164172.122843949
3379,232133.5284102612
3380,267258.6706705618
3381,136739.2182830557
3382,163307.84469520155
3383,255705.57952165577
3384,145317.07705064813
3385,158329.39938888393
3386,200393.4292054867
3387,272749.30193540297
3388,153451.84660875105
3389,147296.06954496572
3390,165415.62041306624
3391,255305.09805468953
3392,130824.6499486013
3393,298673.43715166877
3394,221246.5744441087
3395,243687.3543585945
3396,216568.636901403
3397,218404.8941822495
3398,675660.0091581816
3399,278134.6661218725
3400,209271.34632097083
3401,302213.7547104339
3402,199408.14808549604
3403,151376.04999676577
3404,232133.79715299627
3405,190795.26461778893
3406,223439.31153895805
3407,215538.5351805722
3408,152177.60466566344
3409,254197.62534550644
3410,200131.67628731963
3411,199978.36303670512
3412,222401.87842461505
3413,208169.74930701862
3414,159618.00474857318
3415,158154.58829513722
3416,163480.48878586042
3417,288985.4576749975
3418,249773.9648503187
3419,194461.11296703276
3420,202215.43236087463
3421,289330.39710619743
3422,146987.55352219072
3423,282736.0528485657
3424,217398.4506431685
3425,298337.685373199
3426,275921.2245176018
3427,257203.47462744656
3428,221482.6300641171
3429,164588.7259154247
3430,148824.7314717859
3431,159626.30603516853
3432,210706.86772148847
3433,226444.52793841923
3434,193119.86273819205
3435,121165.31045759226
3436,218970.64733105016
3437,169921.52417754426
3438,265196.45589170867
3439,227488.75656565512
3440,229844.7641916895
3441,162425.02417293264
3442,225415.9155075618
3443,164137.5822286785
3444,225478.24803813075
3445,204019.7145734736
3446,258230.09251188664
3447,161342.21266404708
3448,279429.17133832176
3449,254733.30141338488
3450,320799.63735910394
3451,192380.58011722658
3452,274622.06942372693
3453,203199.83159463925
3454,161425.98319524358
3455,233497.4012694738
3456,160713.56926772877
3457,161925.14089063802
3458,208509.46420592093
3459,231214.74398228986
3460,245498.10084074148
3461,250493.49573078012
3462,159675.60818023313
3463,241565.80990430136
3464,194871.8348740524
3465,306729.85770855565
3466,224379.79800236577
3467,223169.0366387887
3468,195948.31593653304
3469,194084.65501869045
3470,230281.20076171926
3471,151126.17625628965
3472,155763.21742848924
3473,223530.846558347
3474,150357.43463548302
3475,229031.52738481338
3476,145738.90998358943
3477,215692.81463179085
3478,271703.19689192774
3479,199554.45419999104
3480,169687.66770882902
3481,136551.68026085917
3482,222477.15266204262
3483,170668.35152726108
3484,147943.47918518176
3485,342263.43877630925
3486,240006.37341839363
3487,159935.9185591359
3488,220317.6424640901
3489,166150.14257608273
3490,154719.16615607182
3491,152973.96163486037
3492,190892.59248313602
3493,219456.9725754813
3494,251624.52172920245
3495,247079.2236801835
3496,163297.6679144883
3497,157895.76394742276
3498,217723.85134751076
3499,261138.96817313472
3500,163371.7371298891
3501,275490.96630342555
3502,201426.71582176047
3503,303853.41097365436
3504,267060.21602678945
3505,226872.75090534874
3506,288442.1574056068
3507,237774.17815445218
3508,247679.45316154024
3509,155141.33078047913
3510,227127.4900160364
3511,364922.24441293883
3512,192989.80339112793
3513,236391.54766528655
3514,282135.58017652633
3515,229684.2610224065
3516,236941.6165136355
3517,221187.26020199395
3518,275732.4500870153
3519,283478.1697963929
3520,169877.71494028246
3521,217159.04250110468
3522,138645.47291141996
3523,150936.26552708223
3524,284011.5980207575
3525,290895.3256329659
3526,173728.5078925343
3527,132373.03931973645
3528,153986.15194494664
3529,277708.0560937513
3530,232575.0551184141
3531,279838.9887048225
3532,193231.94065302977
3533,288540.3952570588
3534,202431.11317631693
3535,149513.05740573182
3536,214587.06062142318
3537,160789.58007482046
3538,216087.21753151758
3539,161982.7012246332
3540,203735.88753975485
3541,141021.84242385096
3542,193418.45484687213
3543,219817.8290827241
3544,204197.1587558491
3545,140160.8169764792
3546,234719.8364119348
3547,219871.93159898045
3548,161555.1663034517
3549,221547.5275736633
3550,238821.44438132746
3551,218892.40632684983
3552,241510.60053982926
3553,306271.6358038255
3554,326705.14433597977
3555,223192.2707628225
3556,167533.24863012254
3557,246738.78513633483
3558,204221.1566901833
3559,149812.3274530155
3560,145324.0586335018
3561,363273.5030663444
3562,210656.47458446285
3563,157410.32009295456
3564,275609.7273166054
3565,225863.14672665938
3566,159348.00943232066
3567,162399.5991792387
3568,247612.5363297714
3569,148284.54695225973
3570,149743.94195806322
3571,240750.6758300132
3572,296543.23339118634
3573,160453.83215392154
3574,219970.26682712062
3575,165449.94464564035
3576,217954.02020411624
3577,204425.46317228576
3578,193334.03899254478
3579,225484.40458105973
3580,265030.8633156405
3581,278731.8422514088
3582,296337.71319992625
3583,221439.85663542154
3584,153424.8436963538
3585,280838.6581784764
3586,195074.11475855642
3587,141971.66728268575
3588,195267.46561947893
3589,207088.57228682574
3590,290031.89524062193
3591,361918.551862634
3592,172023.79311766682
3593,156584.77765633166
3594,201484.1294870833
3595,214250.263509187
3596,160770.0406825518
3597,153279.7878114971
3598,178385.29560609665
3599,221100.5031587611
3600,240687.95291280493
3601,142158.29891518236
3602,271258.7587365538
3603,148382.9870807723
3604,219667.99147491023
3605,213235.04262699306
3606,202657.8919608073
3607,193633.734879784
3608,153373.9111048022
3609,218469.6850215471
3610,218143.62539764628
3611,200972.05628324026
3612,278508.2724409122
3613,271704.9539852616
3614,220419.3473408978
3615,206178.1119305314
3616,233331.61621028546
3617,165366.56595746137
3618,296120.25681234687
3619,280422.2245300679
3620,235344.61999242194
3621,305842.51164385397
3622,180239.64166429223
3623,193762.6034968019
3624,158420.51805505579
3625,238334.74495398317
3626,161657.86335068216
3627,200376.64655049934
3628,199945.83337981036
3629,247253.55864861707
3630,270150.19598196197
3631,151231.09702407336
3632,220378.65643034785
3633,152891.0358216531
3634,202951.2168086379
3635,198634.6355882881
3636,270197.8436123206
3637,294732.7789300828
3638,192342.22759998846
3639,278970.7182306093
3640,151121.30652520934
3641,247727.32631488115
3642,213694.0083377282
3643,253859.4242255145
3644,212646.81307674485
3645,139028.82459239243
3646,294260.26590133074
3647,141721.12819583993
3648,217726.38663579358
3649,154137.6491882565
3650,203506.43370873132
3651,228667.84422423015
3652,166653.3534158214
3653,164103.19578234677
3654,275282.93565258704
3655,279892.65779312386
3656,121035.54614456945
3657,195285.72618013681
3658,213247.4470665983
3659,155665.51538619614
3660,284197.1432579061
3661,200340.57661754254
3662,270807.9617904446
3663,220409.09480283325
3664,164719.68864873576
3665,236134.08009817003
3666,149656.91557032857
3667,245669.25209903534
3668,199517.55056317357
3669,199073.01508809748
3670,227818.72957676364
3671,204928.6147303952
3672,158857.9224958206
3673,197411.39775002497
3674,203443.5394267979
3675,299446.8298757013
3676,166474.60962409375
3677,161328.37600167867
3678,253368.2100365024
3679,139593.92811057897
3680,144749.99702624686
3681,319022.15693116386
3682,160853.4646453151
3683,229989.88936463467
3684,225494.12185762892
3685,170706.5690553893
3686,142224.09708063534
3687,220185.5736899121
3688,144114.21315613898
3689,166259.98822450946
3690,241491.41825795776
3691,305156.05913387844
3692,253083.80739061395
3693,288195.7639720533
3694,221193.3959068118
3695,155947.2234145269
3696,255906.41235590968
3697,100622.90287496992
3698,217330.09156354817
3699,278201.45462516183
3700,196293.6167533333
3701,191290.35233280103
3702,217234.14942829352
3703,198815.86458369895
3704,291000.5773149408
3705,346295.1170927072
3706,163721.70335836255
3707,321294.5656680748
3708,157817.11460537688
3709,281142.8188303038
3710,149680.23734915553
3711,233460.0947777919
3712,217997.11878530824
3713,202191.0097330483
3714,187448.43609867102
3715,145813.5469593567
3716,194099.4687707327
3717,334440.8961959414
3718,151910.72775390715
3719,244371.26275889648
3720,284088.25642764836
3721,243521.92414470497
3722,198688.1526501041
3723,239563.9898956014
3724,158790.30499206003
3725,149880.3327610174
3726,220292.23205616928
3727,235091.5725132516
3728,158648.0931318064
3729,164584.18294464337
3730,216093.60176710776
3731,234814.312784629
3732,164526.15855959174
3733,212384.91960993723
3734,240745.03538559852
3735,279692.5727767847
3736,177580.4415840958
3737,166101.3670426965
3738,207484.26323370167
3739,215716.36605283077
3740,156570.9860892475
3741,222212.04368940237
3742,222151.0267603099
3743,214151.75761429177
3744,164233.89516781791
3745,219080.80356597272
3746,169118.60746790952
3747,237945.19664905232
3748,121656.109095898
3749,167481.03025842927
3750,144864.31852864803
3751,230863.81270229895
3752,222986.88089594277
3753,148269.48229805633
3754,284820.49264334014
3755,162175.5703333694
3756,153588.81937173422
3757,141059.10714814754
3758,222557.65446549674
3759,151241.46227525608
3760,278999.1008816507
3761,158670.46804459806
3762,133030.03959138328
3763,224237.34093639886
3764,155723.10027800227
3765,147307.67162529138
3766,224954.66589942828
3767,159858.9876144806
3768,143581.92684843892
3769,154404.861489763
3770,280571.02627189533
3771,293004.81666725536
3772,231934.67151059603
3773,249077.4962103871
3774,229810.01965845868
3775,188001.8257930887
3776,156857.36267865446
3777,217942.46270750274
3778,168526.5404350837
3779,224269.23596045122
3780,241297.61396181808
3781,301938.4280398758
3782,310284.1461869993
3783,259879.1655126392
3784,149198.59065599082
3785,164874.7834389867
3786,191912.7822032076
3787,258384.1233148464
3788,215485.30902610635
3789,163983.4754247786
3790,232278.81290193697
3791,199967.7298281636
3792,154696.1896881797
3793,243331.5538070539
3794,163371.79875158117
3795,250981.2430663272
3796,210051.48319004683
3797,276548.5646615836
3798,218372.3101206982
3799,248645.30545941787
3800,242942.96492200153
3801,261999.08590626795
3802,274794.1836914349
3803,252931.19402719525
3804,220963.06831177327
3805,211063.390970654
3806,318982.8584694983
3807,307851.53076198825
3808,167210.25181558606
3809,133632.29939393298
3810,220592.08624196996
3811,307378.17611850007
3812,143308.91042044392
3813,223460.11353244275
3814,203148.04913705547
3815,233453.61681174475
3816,344299.0550531327
3817,253187.56849127286
3818,251103.4896833675
3819,143837.7710864584
3820,166172.87901845935
3821,151821.42858606036
3822,171718.53908264497
3823,193011.2341928625
3824,166489.20828581837
3825,202918.00487722823
3826,248007.34954513062
3827,270456.62820182834
3828,268212.6743231293
3829,168243.29299743244
3830,205356.2117479817
3831,265499.30914329976
3832,355533.06693815975
3833,210335.33234186095
3834,216647.17695126738
3835,148760.966910624
3836,169169.18530629296
3837,242939.45730961382
3838,153284.1689980827
3839,143232.28687155113
3840,246585.5929863155
3841,208133.7908201327
3842,217178.48579473162
3843,147148.74335583553
3844,207095.5593036364
3845,195746.2763772495
3846,253942.34790186456
3847,157296.65084990778
3848,153821.31949851848
3849,142783.18137706077
3850,224080.03444866574
3851,201793.82004959777
3852,212942.65232584107
3853,132819.49436936004
3854,167046.63744260048
3855,195360.63655580446
3856,218378.89125771163
3857,150683.36152525223
3858,162601.66126755657
3859,170077.6717910427
3860,211384.48195064857
3861,193140.00954247138
3862,208419.86411365675
3863,280213.1880555979
3864,208038.21123711122
3865,143359.68413533008
3866,233813.3040778833
3867,222103.52469596785
3868,339734.2853712768
3869,258196.8443323083
3870,263547.6704430813
3871,245867.7757087639
3872,165376.77695039284
3873,169906.9279747532
3874,146703.63910734653
3875,262330.68141088396
3876,255437.71019566484
3877,266278.46492696955
3878,162246.75622286997
3879,166612.08787113155
3880,236165.44707108976
3881,271096.02925465314
3882,157203.5891285023
3883,220925.637439935
3884,242588.3334197136
3885,195826.05198790488
3886,223425.20701024134
3887,271439.62927061156
3888,252045.58521103708
3889,286904.80386447656
3890,166142.7778182113
3891,198116.16247144126
3892,228746.51353950583
3893,284395.51546715846
3894,198743.16404544978
3895,158109.98348348765
3896,158090.06505865036
3897,149178.74479177094
3898,154892.19630954746
3899,299111.0513092608
3900,222016.5230706794
3901,195274.4040355526
3902,302839.6922010281
3903,196060.85917317786
3904,190873.18675394502
3905,215594.5593921664
3906,163042.81077652134
3907,297066.6619282252
3908,362962.4162600981
3909,519391.20407746616
3910,244049.4883064369
3911,178490.55656122888
3912,298183.3406519075
3913,218988.57991326813
3914,268728.29592521745
3915,310934.72982472274
3916,281796.2546497595
